0,30,30000,0.06666666666666667,0.25,50,10000,100, 7.967452774009923, 193, AlliterativeTitle, AmnesiaEpisode, ArbitraryHeadcountLimit, BannedInChina, CelebrityLie, DeceptivelySimpleDemonstration, EmbarrassingFirstName, FixingTheGame, HappyRain, IkeaErotica, InterstellarWeapon, LadyMacbeth, MagicAisMagicA, MakeTheBearAngryAgain, NotSoStoic, PacManFever, ReadingsBlewUpTheScale, RuleOfSymbolism, RuleThirtyFour, StillWearingTheOldColors, TropeCodifier, TwentyMinutesInTheFuture, TwistEnding, UncertifiedExpert, WeaponTombstone, [GENRE]Biography, [GENRE]Crime, [GENRE]Drama, [GENRE]Romance, [GENRE]War
0,30,30000,0.03333333333333333,0.5,200,10000,114, 9.095572252162523, 180, AllFirstPersonNarratorsWriteLikeNovelists, BlondeBrunetteRedhead, CallMyName, CleaningUpRomanticLooseEnds, DeathByDespair, DyeingFOrYourArt, EvilOldFolks, ExtraordinarilyEmpoweredGirl, FollowTheBouncingBall, HellGate, HilariouslyAbusiveChildhood, JidaiGeki, LoudspeakerTruck, MrsRobinson, OneLetterTitle, RaginCajun, SacrificialLamb, SealedRoomInTheMiddleOfNowhere, SkyPirate, SliceOfLife, StopMotion, TooMuchAlike, TrainStationGoodbye, TwentyMinutesIntoThePast, VirginPower, YoungGun, [GENRE]Documentary, [GENRE]Drama, [GENRE]War, [GENRE]Western
0,30,30000,0.03333333333333333,0.75,200,10000,117, 8.259977943018754, 184, AssassinsAreAlwaysBetrayed, BrokenPedestal, ClassicAntiHero, CorruptPolitician, CuteWitch, DominoRevelation, Elopement, EvilTowerOfOminousness, ExpositoryHairstyleChange, FaceFramedInShadow, FantasyCounterpartCulture, LeBell, Leitmotif, MadeOutToBeAJerkass, OminousFog, OneProductPlanet, PrivateTutor, ShamelessFanserviceGuy, SignatureShot, SliceOfLife, SlipknotPonytail, StopMotion, TheDungAges, TheOner, TroubleFollowsYouHome, UntranslatedTitle, VeinOVision, [GENRE]Drama, [GENRE]Film-Noir, [GENRE]Music
0,30,30000,0.03333333333333333,0.75,100,10000,116, 8.582486863452724, 207, AMechByAnyOtherName, AdorableAbomination, ArsonMurderandJaywalking, ComfortingComforter, CrushParade, Detournement, DiscussedTrope, DrJerk, DuelToTheDeath, FakeShemp, GlasgowSmile, GoldenMoment, Impotence, LikeASonToMe, LockedInARoom, OmniGlot, QuirkyTown, RealPersonEpilogue, RoleCalled, StopMotion, SuicideByCop, TheKidsAreAmerican, UnplannedCrossdressing, UntranslatedTitle, [GENRE]Animation, [GENRE]Biography, [GENRE]History, [GENRE]Music, [GENRE]Musical, [GENRE]Western
0,30,30000,0.03333333333333333,0.75,50,10000,115, 8.525533780907203, 242, ButWaitTheresMore, CareerVersusFamily, ChildPopstar, ConmenHateGuns, DistressedDude, DrowningMySorrows, ElephantInTheLivingRoom, ExecutiveMeddling, FarEast, FunbagAirbag, HumansAreGood, ItIsDehumanising, ItsLikeIAlwaysSay, KOed, LoveInterestTraitor, MookFaceTurn, NiceGuy, OffIntoTheDistanceEnding, OnlyChildSyndrome, ParentsInDistress, RepulsiveRingmaster, ShootingLessonsFromYourParents, TheJaywalkingDead, WaveOfBabies, WithholdingTheCure, YouKnowWhatTheySayAboutX, [GENRE]Documentary, [GENRE]Drama, [GENRE]War, [GENRE]Western
0,30,30000,0.03333333333333333,0.25,200,10000,111, 9.84821648302131, 429, BlatantLies, BloodyHandPrint, ColdCash, ContinuityOverlap, ConvenientReplacementCharacter, EmptyRoomPsych, IdenticalGrandson, NoCommunitiesWereHarmed, OffIntoTheDistanceEnding, PervertDad, PragmaticAdaptation, RealLifeWritesThePlot, RegalRuff, RisingConflict, RuleOfCool, SandalPunk, SeeingThroughAnothersEyes, SexEqualsLove, SplashOfColor, SubvertedInnocence, Superman, ThisIsAsFarAsIGo, UntranslatedTitle, [GENRE]Crime, [GENRE]Documentary, [GENRE]Drama, [GENRE]Film-Noir, [GENRE]Musical, [GENRE]War, [GENRE]Western
0,30,30000,0.016666666666666666,0.25,100,10000,119, 9.729795075487814, 204, EpicTrackingShot, Fainting, FirstKiss, Flynning, GratuitousEnglish, HonestCorporateExecutive, IncongruouslyDressedZombie, InnocentCohabitation, JammedSeatBelts, Jetpack, KnightTemplar, MeatOVision, OmnidisciplinaryScientist, OutGambitted, POVCam, PoisonousFriend, PresidentEvil, RealityHasNoSoundtrack, ReligiousHorror, RuleOfCool, ScreamingWoman, SilenceIsGolden, TheGrimReaper, UntranslatedTitle, WorkplaceRomance, [GENRE]Animation, [GENRE]Documentary, [GENRE]Drama, [GENRE]Film-Noir, [GENRE]Musical
0,30,30000,0.016666666666666666,0.25,50,10000,118, 10.088517218506672, 263, AdaptationalModesty, AsLongAsItSoundsForeign, AwfulWeddedLife, BackToBackBadass, CainAndAbel, ConditionedToAcceptHorror, DefeatMeansFriendship, DeliberatelyMonochrome, EarlyInstallmentWeirdness, FlashBack, LipLock, MaybeEverAfter, OneWingedAngel, OnlySaneMan, PlayedForLaughs, RealityHasNoSoundtrack, RhinoRampage, TastesLikeFriendship, TheKenBurnsEffect, TitledAfterTheSong, TrainStationGoodbye, VictoriasSecretCompartment, WhenEldersAttack, [GENRE]Animation, [GENRE]Biography, [GENRE]Crime, [GENRE]Documentary, [GENRE]Musical, [GENRE]Romance, [GENRE]War
0,30,30000,0.016666666666666666,0.5,100,10000,122, 8.925609549891414, 164, AdaptationExpansion, AppliedMathematics, AshFace, AwfulWeddedLife, CallBack, CerebusSyndrome, ChekhovsBoomerang, CoolCar, CrapsackWorld, EmptyElevator, InternetIncorporated, Longrunner, MatchCut, MoralGuardians, NakedPeopleAreFunny, PowerWalk, PragmaticAdaptation, RegencyEngland, RetiredGunfighter, RevisedEnding, SelfFulfillingProphecy, SpoilerCover, SuperSupremacist, SuperWindowJump, TheDeterminator, TheFakeCutie, VirginVision, [GENRE]Documentary, [GENRE]Mystery, [GENRE]War
0,30,30000,0.016666666666666666,0.5,50,10000,121, 8.289540410692402, 215, AdaptationExpansion, AmphibiousAutomobile, BittersweetEnding, ButterflyOfDoom, CallBack, CharacterAsHimself, ChemicalMessiah, DiscussedTrope, DuelToTheDeath, EarlyBirdCameo, ExtremelyShortTimespan, Fainting, FinaleTitleDrop, ItSucksToBeTheChosenOne, MansBestFriend, MaybeEverAfter, MisterXAndMisterY, NerdActionHero, OffIntoTheDistanceEnding, OneRiotOneRanger, PoliceBrutality, SkepticNoLonger, SliceOfLife, SnowballFight, TheNoseless, TheWhiteHouse, TortureTechnician, UntranslatedTitle, [GENRE]Biography, [GENRE]Musical
0,30,30000,0.016666666666666666,0.25,200,10000,120, 8.917680574310925, 302, ArrogantKungFuGuy, ComicRelief, CutPhoneLines, DennisRodman, DiscussedTrope, EverybodyHasLotsOfSex, EveryoneChasingYou, FruitCart, HappyEnding, Homage, IntergenerationalFriendship, JidaiGeki, NostalgicMusicBox, PoorCommunicationKills, RealityBleed, RichIdiotWithNoDayJob, SilenceIsGolden, TheFilmOfTheBook, TheIgor, TheKenBurnsEffect, TheSpeechless, TrainingFromHell, TwoHalvesMakeAPlot, UntranslatedTitle, VideoCredits, YouCanVerbMyNounAnyDay, [GENRE]History, [GENRE]Romance, [GENRE]War, [GENRE]Western
0,30,30000,0.016666666666666666,0.75,50,10000,124, 8.832800016468411, 248, AnotherMansTerror, DaddysLittleVillain, DoNotSpoilThisEnding, DownOnTheFarm, DrivingADesk, EarnYourHappyEnding, FunnyBackgroundEvent, GamblingBrawl, LightningBruiser, MaybeEverAfter, RunningGags, SameLanguageDub, ShakingHerHairLoose, SillyAnimalSound, SliceOfLife, SonOfAnApe, StaggeredZoom, StopMotion, TheCanKickedHim, TheQuietOne, ToughLove, UndergroundRailroad, WeaponizedWeakness, WhyDontYouJustshootHim, WrongGenreSavvy, [GENRE]Animation, [GENRE]Documentary, [GENRE]Musical, [GENRE]Mystery, [GENRE]Romance
0,30,30000,0.016666666666666666,0.75,200,10000,126, 9.067844303874555, 163, AWayOutOfACaveIn, AristocratsAreEvil, DecoyProtagonist, GasMaskLongcoat, GenocideBackfire, HitchhikersLeg, InsaneNoMore, IronicJuxtaposition, KidAnova, MatchCut, MegaNeko, MoodWhiplash, MoreDakka, MySensorsIndicateYouWantToTapThat, NobodyOver50IsGay, NuclearNasty, OffIntoTheDistanceEnding, PuppetState, RecycledInSpace, ShootTheShaggyDog, SliceOfLife, StraightGay, TheBrute, ThemeAndVariationsSoundtrack, Woolseyism, YouAreWhatYouHate, [GENRE]Biography, [GENRE]Crime, [GENRE]Documentary, [GENRE]Drama
0,30,30000,0.016666666666666666,0.5,200,10000,123, 9.766471139104617, 318, BadassBoast, BungledSuicide, CanOnlyMoveTheEyes, CapeWings, DefaceOfTheMoon, DutchAngle, EvilIsFunny, GoodWeaponEvilWeapon, HopelessAuditionees, InsultFriendlyFire, InternalAffairs, NeverGoingBackToPrison, NotIfTheyEnjoyedItRationalisation, OminousFog, PointOfView, PosthumousCharacter, RomanceNovel, ShamefulStrip, SilenceIsGolden, SliceOfLife, SpinningPaper, TotalPartyKill, [GENRE]Biography, [GENRE]Comedy, [GENRE]Documentary, [GENRE]Film-Noir, [GENRE]Music, [GENRE]Romance, [GENRE]War, [GENRE]Western
0,30,30000,0.016666666666666666,0.75,100,10000,125, 8.53992553069887, 228, AlcoholHic, BarrierBustingBlow, BloodyHandPrint, DatedHistory, DeadAllAlong, EarlyBirdCameo, EarnYourHappyEnding, ExplodingCigar, GodOfGood, GoodForBad, HallOfMirrors, HandicappedBadass, HeavenlyBlue, HowlOfSorrow, JunglesSoundLikeKookaburras, LastDance, LoveWillLeadYouBack, MagicPrerequisite, MasterOfUnlocking, NotNowKid, PotentialApplications, SuicideByCop, TortureAlwaysWorks, TrapDoor, TropeCodifier, WorthlessYellowRocks, [GENRE]Animation, [GENRE]Documentary, [GENRE]Drama, [GENRE]Thriller
1,30,30000,0.06666666666666667,0.25,50,10000,127, 8.271535252304915, 190, AdaptationalHeroism, AgonyOfTheFeet, AwkwardAbility, BurgerFool, CatchPhrase, DrivingADesk, IOweYouMyLife, IfYouThoughtThatWasBad, ImpairmentShot, IntentionallyAwkwardTitle, InverseLawOfUtilityAndLethality, NobodyOverFiftyIsGay, OnlyShopInTown, PsychoElectro, PumpkinPerson, RegalRuff, RomanticVampireBoy, SacrificalLamb, SatiatingSandwich, SavingTheWorld, SliceOfLife, SlipIntoSomethingMoreComfortable, TalkingHeads, TragicAIDSStory, UnconfessedUnemployment, WorthlessForeignDegree, WouldHarmASenior, YouAreTheTranslatedForeignWord, [GENRE]Documentary, [GENRE]Drama
1,30,30000,0.06666666666666667,0.5,50,10000,130, 7.770361572755311, 183, AMacGuffinFullOfMoney, AutoCannibalism, BlankStare, ChewbaccaDefense, CloningBlues, DramaticAlienVTOL, DutchAngle, EnemiesWithDeath, FortuneTeller, ICanRuleAlone, InterchangeableAsianCultures, KillOnSight, MagmaMan, MindScrew, MutualDisadvantage, Omniscience, PlaceboEffect, PlayStation, PlayingPossum, StaggeredZoom, SupernaturallyYoungParent, TheVoice, Thriller, VampiresAreSexGods, WhatDoesThisButtonDo, WorkHardPlayHard, [GENRE]Drama, [GENRE]Film-Noir, [GENRE]History, [GENRE]War
1,30,30000,0.06666666666666667,0.25,100,10000,128, 8.922380198866053, 258, AreWeThereYet, BaldWoman, BlackSheep, CurbStomp, DeerintheHeadlights, DeniedFoodAsPunishment, GoofySuit, GraduationForEveryone, InadvertentEntranceCue, IntergenerationalFriendship, LensFlare, MenInBlack, MistakenForBadass, MultigenerationalHousehold, OffIntoTheDistanceEnding, PrematurelyGreyHaired, PrimalStance, PrisonRiot, RoadTripPlot, RuggedScar, SaveTheVillian, SpeechCentricWork, StartingANewLife, TalkingHeads, TheAllegedHouse, TheArtifact, [GENRE]Documentary, [GENRE]Drama, [GENRE]War, [GENRE]Western
1,30,30000,0.06666666666666667,0.75,50,10000,133, 8.041744112111553, 191, AwardBait, BackFromTheBrink, ComeBackWrong, DateMyAvatar, DepopulationBomb, FeetFirstIntroduction, IgpayAtinlay, ImpossiblyAwesomeMagicTrick, ImprobableTaxonomySkills, LegionsOfHell, LivingIsMoreThanSurviving, MyFriendsandZoidberg, NeonSignHideout, NeverTrustAHairTonic, PuttingTheMedicInComedic, RightInFrontOfMe, RoleReprisal, StorybookOpening, SuicideByCop, SuperSentaiStance, ThemeMusicWithholding, ThereCanOnlyBeOne, ToppledStatue, TwilightOfTheOldWest, WeInterruptThisProgram, WordSaladHorror, [GENRE]Biography, [GENRE]Documentary, [GENRE]Film-Noir, [GENRE]Western
1,30,30000,0.06666666666666667,0.75,100,10000,134, 8.612065568008745, 185, AbsurdAltitude, AgentPeacock, ChameleonCamouflage, DeathAsComedy, DecemberDecemberRomance, DeliberatelyMonochrome, DutchAngle, Fandisservice, GhostPlanet, ILoveYouVampireSon, IgnoredAesop, MarketBasedTitle, MathematiciansAnswer, OddNameOut, PlaysGreatEthnics, PowerfulPeopleAreSubs, SexyWhateverOutfit, StandardFantasySetting, TalkingHeads, TheKenBurnsEffect, TheManInTheMoon, ThePurge, TheWonka, TunnelOfLove, UnderwaterFartGag, UnexpectedInheritance, [GENRE]Documentary, [GENRE]Film-Noir, [GENRE]History, [GENRE]Western
1,30,30000,0.06666666666666667,0.25,200,10000,129, 9.152254456132837, 341, AfraidOfBlood, BittersweetEnding, CamWhore, ComicallyMissingthePoint, DeadPersonImpersonation, DiscussedTrope, EvilGloating, FormerTeenRebel, ImpassableDesert, InVinoVeritas, InsigniaRipOffRitual, JewishComplaining, LastBreathBullet, MotiveMisidentification, MurderByMistake, OffIntoTheDistanceEnding, OpenSesame, OvernightConquest, ProtectedByAChild, RoadrunnerVsCoyote, UnfazedEveryman, UntranslatedTitle, VideoGameCrueltyPunishment, VoiceForTheVoiceless, WinWinEnding, [GENRE]Biography, [GENRE]Documentary, [GENRE]Drama, [GENRE]Musical, [GENRE]Western
1,30,30000,0.06666666666666667,0.5,200,10000,132, 8.549244464697729, 258, EccentricExterminator, GeekyTurnOn, HandRubbing, Homage, HomophobicHateCrime, IKnowAGuyWhoKnowsAGuy, Invokedtrope, JustLikeRobinHood, MatchCut, MorningRoutine, MotorcycleDominoes, NinjaRun, PlotHoles, PovertyFood, RRatedOpening, RealPersonFic, RichIdiotWithNoDayJob, SceneryCensor, SliceOfLife, StateSec, TeachMeHowToFight, TheAlcoholic, TheInsomniac, TheVietnamVet, UltimateShowdownOfUltimateDestiny, YouWannaGetSued, [GENRE]Crime, [GENRE]Documentary, [GENRE]Drama, [GENRE]Music
1,30,30000,0.06666666666666667,0.5,100,10000,131, 8.809902255477908, 325, ArtShift, DistractedByMyOwnSexy, DrowningPit, ExposeTheVillainGetHisJob, ExtremeOmnisexual, FinalLoveDuet, GoodAllAlong, InfantImmortality, ItCanThink, LivingShip, MyHorseIsAMotorbike, PenName, PigLatin, PlayingItStraight, SecretCircleOfSecrets, SoftWater, SplitTimelinesPlot, StaticRoleExchangeableCharacter, TheJailbaitWait, ThePlotThickens, VaderBreath, VicePresidentWho, Vigilante, WeirderThanUsual, [GENRE]Biography, [GENRE]Documentary, [GENRE]History, [GENRE]Romance, [GENRE]War, [GENRE]Western
1,30,30000,0.03333333333333333,0.25,50,10000,136, 8.21718867136326, 146, AntiSneezeFinger, BrandX, CoolCar, Escapism, Fainting, FairyGodmother, GeniusThriller, Gorn, HeroismWontPayTheBills, LikeASonToMe, MasterOfDisguise, MobstacleCourse, ModelPlanning, NakedPeopleAreFunny, NoPeripheralVision, OneHeadTaller, PowerWalk, ShellShockedVeteran, SilentFilm, SlapSlapKiss, SliceOfLife, SmashedEggsHatching, SpinToDeflectStuff, SplashOfColor, TheEveryman, TreasureRoom, TrillingRs, WeWinBecauseYouDidnt, [GENRE]Animation, [GENRE]Documentary
1,30,30000,0.03333333333333333,0.25,100,10000,137, 9.231119142948298, 150, BlackComedy, BlockingStopsAllDamage, BoisterousBruiser, Canon, CharacterOverlap, CoolBoat, DutchAngle, ErmineCapeEffect, ExtremelyShortTimespan, EyesOffTheRoad, FuturePrimitive, GraveMarkingScene, LikeASonToMe, ManipulativeBastard, MilkingTheGiantCow, NostalgiaFilter, ProtagonistTitleFallacy, ScarecrowSolution, SliceOfLife, SpinTheBottle, SpringtimeForHitler, TalkAboutThatThing, TalkingHeads, TheFakeCutie, TrashTheSet, UntranslatedTitle, [GENRE]Documentary, [GENRE]Drama, [GENRE]Thriller, [GENRE]War
1,30,30000,0.03333333333333333,0.25,200,10000,138, 9.249553869080835, 183, AlienBlood, AttemptedRape, BeePeople, BrutalHonesty, CabinFever, ChairmanOfTheBrawl, ColourfulThemeNaming, CurbstompBattle, DarkSide, FakeAustralian, Flynning, HeatVision, MaddenIntoMisanthropy, NoTechButHighTech, NobodyCanDie, ObsessedWithFood, OffIntoTheDistanceEnding, OurDarkMatterIsMysterious, Pirate, PlaceWorseThanDeath, PlummetPerspective, ScienceIsWrong, SplashOfColor, TheKenBurnsEffect, [GENRE]Animation, [GENRE]Biography, [GENRE]Documentary, [GENRE]Drama, [GENRE]Film-Noir, [GENRE]War
1,30,30000,0.03333333333333333,0.5,50,10000,139, 8.940724705947293, 209, AbsentMindedProfessor, AdaptationalNiceGuy, AuthenticationByNewspaper, BoxingLesson, BraggingThemeTune, CollidingCriminalConspiracies, ConvenientComa, CrapsackWorld, DeliberatelyMonochrome, DiscussedTrope, DoubleStandardRapeDivineOnMortal, DragonWithAnAgenda, ForgetfulJones, HandyMan, LinkedListClueMethodology, MindOverMatter, MyLifeFlashedBeforeMyEyes, ObfuscatingStupidity, OffIntoTheDistanceEnding, OurMermaidsAreDifferent, PowerOfTheStorm, TerseTalker, ThisMeansWarpaint, ThoughtAversionFailure, WalkingArmory, [GENRE]Biography, [GENRE]Crime, [GENRE]Documentary, [GENRE]Drama, [GENRE]Romance
1,30,30000,0.06666666666666667,0.75,200,10000,135, 8.799939572705574, 309, AltarDiplomacy, AppliedMathematics, BrotherhoodOfFunnyHats, CollapsibleHelmet, CuriousAsAMonkey, DeadlyDisc, DistressedDude, DrowningPit, EyesDoNotBelongThere, GiganticGulp, HuskyRusskie, IndyHatRoll, LetOffByTheDetective, LetterboxArson, NoQuarter, OffIntoTheDistanceEnding, PaintingTheFourthWall, Producers, RuthlessModernPirates, SliceOfLife, StrangeCopInAStrangeLand, TakingOverTheWorld, TheKenBurnsEffect, TheMissusAndTheEx, ThreeTwoOne, [GENRE]Biography, [GENRE]Documentary, [GENRE]Drama, [GENRE]History, [GENRE]Musical
1,30,30000,0.03333333333333333,0.75,50,10000,142, 8.975833536227213, 178, BannedFromArgo, CulturalTranslation, DirtyCoward, DubNameChange, EasyRoadToHell, EqualOpportunityEvil, GlorifiedSpermDonor, GratuitousIambicPentameter, HatesBeingAlone, IfWeSurviveThis, ImpairmentShot, MetaCasting, MiscarriageOfJustice, MistakenforRacist, OffIntoTheDistanceEnding, OwlBeDamned, PointyHairedBoss, SilenceIsGolden, SliceOfLife, SplashOfColor, TitledAfterTheSong, TropeCodifier, UntranslatedTitle, VideogameTropes, VillainWithGoodPublicity, [GENRE]Comedy, [GENRE]Drama, [GENRE]History, [GENRE]Musical, [GENRE]Romance
